cap-diameter,cap-shape,cap-color,gill-attachment,gill-color,stem-width,stem-color,ring-type,habitat
1.5624796062028108,2,6,2,10,0.6108676410577752,11,5,0
1.7410238379434602,2,1,2,10,0.537132151449105,11,2,0
1.6612487556763615,6,1,2,10,0.596917683564243,11,5,0
1.6897398564860395,2,6,2,10,0.4653895129109396,11,2,0
1.532089098672487,6,6,2,10,0.5251750450260777,11,2,0
1.7600179051499123,6,6,2,10,0.5789820239297017,11,2,0
1.583373080129908,2,6,2,10,0.5341428748433483,11,2,0
1.212988769604092,6,1,2,10,0.5720070451829355,11,5,0
1.3459472400492567,2,6,2,10,0.4972751300390132,11,5,0
1.993644931789273,6,1,2,10,0.6417568326505965,11,2,0
1.1085213999686057,6,6,2,10,0.353789852962682,11,5,0
1.5415861322757132,6,6,2,10,0.4295181936418569,11,2,0
1.1047225865273154,6,1,2,10,0.5221857684203206,11,2,0
1.2908644451505455,6,1,2,10,0.4743573427282103,11,2,0
1.9195680696841095,6,1,2,10,0.510228661997293,11,5,0
1.7087339236924917,6,6,2,10,0.5421142791253666,11,5,0
0.8976872539769876,6,6,2,10,0.6218283219455505,11,2,0
1.5814736734092627,2,6,2,10,0.3936468743727742,11,5,0
1.78850900595959,6,1,2,10,0.5500856834073852,11,5,0
1.3383496131666757,2,6,2,10,0.5431107046606191,11,2,0
1.9062722226395927,2,1,2,10,0.7055280669067435,11,2,0
2.01073959227508,2,6,2,10,0.5660284919714216,11,2,0
2.263360686120892,6,1,2,10,0.6855995562016977,11,5,0
1.4010300349479676,2,1,2,10,0.406600406331054,11,2,0
1.8075030731660424,2,6,2,10,0.5431107046606191,11,5,0
1.3022608854744169,6,6,2,10,0.6696567476376609,11,5,0
2.0069407788337896,2,6,2,10,0.6178426198045414,11,2,0
1.0249475042602163,2,1,2,10,0.4454610022058937,11,5,0
1.0553380117905395,6,1,2,10,0.3488077252864207,11,5,0
1.520692658348616,6,6,2,10,0.5291607471670867,11,5,0
1.5947695204537793,2,1,2,10,0.507239385391536,11,5,0
1.3155567325189337,2,6,2,10,0.4484502788116503,11,2,0
1.247178090575706,6,1,2,10,0.5022572577152747,11,5,0
1.410527068551194,2,6,2,10,0.4026147041900449,11,2,0
1.885378748712496,6,6,2,10,0.6297997262275687,11,5,0
1.674544602720878,2,1,2,10,0.567024917506674,11,5,0
1.433319949198936,2,1,2,10,0.5411178535901141,11,5,0
1.934763323449272,6,1,2,10,0.6636781944261468,11,2,0
1.674544602720878,6,1,2,10,0.4803358959397239,11,5,0
1.585272486850553,6,6,2,10,0.4653895129109396,11,5,0
1.0040540303331191,2,6,2,10,0.4444645766706412,11,5,0
1.321254952680869,2,1,2,10,0.3677398104562143,11,5,0
1.638455875028619,2,6,2,10,0.3806933424144942,11,5,0
1.6118641809395862,2,6,2,10,0.5291607471670867,11,5,0
1.6631481623970066,2,1,2,10,0.4474538532763982,11,5,0
1.030645724422152,6,1,2,10,0.5341428748433483,11,2,0
1.7676155320324929,2,6,2,10,0.5022572577152747,11,5,0
1.8188995134899133,2,1,2,10,0.4883073002217425,11,2,0
1.6365564683079736,2,6,2,10,0.6038926623110091,11,2,0
0.8426044590782764,6,6,2,10,0.3956397254432788,11,2,0
1.330751986284095,6,1,2,10,0.3627576827799527,11,2,0
1.4978997777008731,2,1,2,10,0.4853180236159855,11,5,0
1.2167875830453827,2,6,2,10,0.5879498537469724,11,5,0
1.6707457892795874,6,6,2,10,0.5201929173498161,11,5,0
1.9651538309795944,6,6,2,10,0.6616853433556423,11,2,0
1.96705323770024,6,6,2,10,0.6716495987081654,11,5,0
1.6289588414253928,6,6,2,10,0.48731087468649,11,5,0
1.7809113790770097,2,1,2,10,0.5710106196476832,11,5,0
1.5624796062028108,6,6,2,10,0.5341428748433483,11,2,0
1.782810785797655,6,1,2,10,0.4763501937987148,11,5,0
1.4162252887131292,2,6,2,10,0.6128604921282799,11,5,0
1.6973374833686203,6,6,2,10,0.7344244074290601,11,5,0
0.8767937800498901,6,1,2,10,0.3229006613698609,11,5,0
1.4789057104944212,6,6,2,10,0.540121428054862,11,5,0
1.458012236567324,2,6,2,10,0.4793394704044718,11,2,0
1.8170001067692687,2,1,2,10,0.4494467043469028,11,5,0
1.258574530899577,6,6,2,10,0.4912965768274991,11,5,0
1.4352193559195814,6,6,2,10,0.5829677260707108,11,2,0
1.0553380117905395,6,6,2,10,0.409589682936811,11,5,0
1.3155567325189337,2,6,2,10,0.5122215130677975,11,2,0
1.4770063037737762,2,1,2,10,0.3816897679497466,11,5,0
1.4846039306563572,2,1,2,10,0.5730034707181877,11,5,0
1.5643790129234558,2,1,2,10,0.5341428748433483,11,2,0
1.2015923292802209,6,6,2,10,0.4026147041900449,11,2,0
1.161704788146671,6,6,2,10,0.4474538532763982,11,2,0
1.3801365610208705,2,1,2,10,0.3876683211612602,11,5,0
1.366840713976354,2,1,2,10,0.4693752150519487,11,5,0
2.122804588793147,2,6,2,10,0.5979141090994952,11,5,0
1.4618110500086143,2,1,2,10,0.6068819389167658,11,2,0
1.2718703779440934,2,1,2,10,0.4085932574015585,11,5,0
1.1977935158389303,2,6,2,10,0.5321500237728434,11,2,0
1.9689526444208856,6,1,2,10,0.676631726384427,11,2,0
1.583373080129908,2,1,2,10,0.670653173172913,11,2,0
1.575775453247327,2,1,2,10,0.6188390453397935,11,5,0
1.830295953813785,2,1,2,10,0.6517210880031196,11,5,0
0.8141133582685982,2,6,2,10,0.3856754700907556,11,2,0
2.06582238717379,2,1,2,10,0.5739998962534402,11,2,0
2.052526540129274,2,6,2,10,0.5590535132246558,11,2,0
1.9062722226395927,6,6,2,10,0.7782671309801614,11,5,0
1.7999054462834618,2,6,2,10,0.5122215130677975,11,5,0
1.55868079276152,6,1,2,10,0.6088747899872707,11,2,0
1.520692658348616,2,6,2,10,0.6327890028333257,11,2,0
1.7543196849879767,6,6,2,10,0.4723644916577057,11,2,0
1.296562665312481,6,1,2,10,0.5789820239297017,11,2,0
1.5947695204537793,6,1,2,10,0.6158497687340365,11,5,0
1.6498523153524902,2,6,2,10,0.6068819389167658,11,2,0
1.283266818267965,6,6,2,10,0.5271678960965822,11,2,0
1.7049351102512014,2,1,2,10,0.6058855133815138,11,5,0
1.5624796062028108,2,1,2,10,0.5201929173498161,11,5,0
1.6346570615873284,2,6,2,10,0.6447461092563535,11,5,0
1.049639791628604,6,6,2,10,0.5411178535901141,11,5,0
1.2775685981060294,2,6,2,10,0.3139328315525903,11,5,0
1.87208290166798,2,6,2,10,0.6337854283685782,11,5,0
1.566278419644101,6,1,2,10,0.5530749600131418,11,5,0
1.323154359401514,2,1,2,10,0.5570606621541508,11,2,0
1.5548819793202298,6,1,2,10,0.4853180236159855,11,2,0
1.0002552168918286,2,1,2,10,0.406600406331054,11,2,0
1.522592065069261,2,1,2,10,0.507239385391536,11,2,0
1.873982308388625,2,1,2,10,0.620831896410298,11,5,0
0.9565688623169888,6,6,2,10,0.3408363210044023,11,2,0
1.830295953813785,2,6,2,10,0.6626817688908948,11,2,0
1.3592430870937733,2,1,2,10,0.5490892578721327,11,2,0
0.9451724219931178,2,1,2,10,0.3936468743727742,11,2,0
1.6650475691176518,2,6,2,10,0.5919355558879815,11,5,0
1.7467220581053955,6,1,2,10,0.4733609171929578,11,5,0
2.0886152678215333,2,1,2,10,0.5989105346347476,11,5,0
1.993644931789273,2,1,2,10,0.5620427898304124,11,2,0
1.9043728159189484,2,6,2,10,0.6178426198045414,11,2,0
1.4067282551099034,6,6,2,10,0.5799784494649538,11,5,0
1.1636041948673166,6,6,2,10,0.4813323214749764,11,2,0
1.910071036080884,2,6,2,10,0.5919355558879815,11,2,0
1.4143258819924842,2,1,2,10,0.6028962367757567,11,5,0
1.296562665312481,6,1,2,10,0.457418108628921,11,2,0
1.4409175760815172,6,1,2,10,0.3607648317094482,11,2,0
1.3117579190776432,6,1,2,10,0.4763501937987148,11,5,0
1.283266818267965,6,6,2,10,0.5341428748433483,11,5,0
1.513095031466035,6,1,2,10,0.4504431298821553,11,5,0
1.2528763107376415,2,6,2,10,0.6586960667498857,11,5,0
1.1655036015879616,2,1,2,10,0.5331464493080958,11,2,0
1.448515202964098,6,1,2,10,0.570014194112431,11,5,0
1.4542134231260335,2,1,2,10,0.507239385391536,11,2,0
1.412426475271839,6,1,2,10,0.4903001512922471,11,2,0
1.8359941739757204,2,6,2,10,0.5660284919714216,11,2,0
1.0591368252318305,2,1,2,10,0.3846790445555035,11,5,0
1.5263908785105516,6,1,2,10,0.4893037257569946,11,2,0
1.5738760465266817,2,1,2,10,0.5092322364620409,11,5,0
1.3611424938144183,6,6,2,10,0.5530749600131418,11,2,0
1.974650864582821,6,1,2,10,0.4663859384461917,11,2,0
1.3193555459602238,2,6,2,10,0.5301571727023389,11,2,0
1.5700772330853914,6,1,2,10,0.4962787045037607,11,2,0
1.28516622498861,6,1,2,10,0.3009792995943103,11,5,0
1.3687401206969991,6,1,2,10,0.5321500237728434,11,5,0
1.4978997777008731,2,1,2,10,0.5480928323368802,11,2,0
1.3345507997253854,2,6,2,10,0.570014194112431,11,5,0
1.8948757823157223,6,1,2,10,0.5122215130677975,11,2,0
1.6650475691176518,6,1,2,10,0.6616853433556423,11,2,0
1.5263908785105516,6,1,2,10,0.4345003213181185,11,5,0
2.166490943367987,6,6,2,10,0.6955638115542204,11,5,0
1.7182309572957175,6,6,2,10,0.6656710454966515,11,2,0
1.9974437452305636,6,6,2,10,0.5879498537469724,11,5,0
1.870183494947334,2,6,2,10,0.6148533431987844,11,2,0
1.2015923292802209,6,1,2,10,0.6945673860189684,11,5,0
1.6612487556763615,6,6,2,10,0.4315110447123614,11,2,0
1.7790119723563649,2,6,2,10,0.5112250875325455,11,2,0
1.6783434161621684,6,1,2,10,0.6009033857052521,11,5,0
1.5738760465266817,6,6,2,10,0.4643930873756871,11,2,0
1.4048288483892584,6,1,2,10,0.4384860234591275,11,2,0
1.765716125311848,2,6,2,10,0.619835470875046,11,5,0
1.3459472400492567,6,6,2,10,0.3567791295684391,11,5,0
1.7391244312228151,6,6,2,10,0.5859570026764678,11,2,0
1.5700772330853914,2,6,2,10,0.6028962367757567,11,5,0
1.991745525068628,2,1,2,10,0.6058855133815138,11,5,0
1.9043728159189484,6,6,2,10,0.3906575977670172,11,5,0
1.9442603570524968,6,6,2,10,0.4424717256001367,11,2,0
2.1152069619105665,2,1,2,10,0.6218283219455505,11,2,0
1.182598262073769,2,1,2,10,0.4434681511353892,11,5,0
1.6821422296034587,6,6,2,10,0.640760407115344,11,2,0
1.450414609684743,6,1,2,10,0.510228661997293,11,2,0
1.532089098672487,6,1,2,10,0.5490892578721327,11,2,0
1.2699709712234484,2,6,2,10,0.567024917506674,11,2,0
1.273769784664739,2,1,2,10,0.4374895979238751,11,5,0
1.6916392632066848,6,6,2,10,0.5162072152088066,11,5,0
1.6004677406157146,6,6,2,10,0.5182000662793116,11,2,0
1.4257223223163555,2,6,2,10,0.4903001512922471,11,5,0
1.2414798704137702,6,1,2,10,0.5660284919714216,11,5,0
1.4428169828021624,6,6,2,10,0.5281643216318344,11,2,0
2.251964245797021,6,6,2,10,0.6646746199613993,11,5,0
1.934763323449272,6,1,2,10,0.596917683564243,11,2,0
1.4997991844215188,2,6,2,10,0.3767076402734849,11,5,0
1.5149944381866804,2,1,2,10,0.5809748750002063,11,2,0
1.539686725555068,6,1,2,10,0.6009033857052521,11,2,0
1.3991306282273226,2,6,2,10,0.5749963217886926,11,2,0
0.9413736085518272,2,1,2,10,0.4942858534332562,11,5,0
1.309858512356998,2,1,2,10,0.4793394704044718,11,5,0
1.6251600279841023,2,1,2,10,0.4205503638245862,11,2,0
1.6783434161621684,6,1,2,10,0.6238211730160551,11,5,0
2.060124167011855,6,6,2,10,0.5321500237728434,11,2,0
1.6460535019111997,2,1,2,10,0.5082358109267884,11,2,0
1.3117579190776432,2,1,2,10,0.5421142791253666,11,5,0
1.9974437452305636,6,1,2,10,0.51321793860305,11,2,0
2.1095087417486305,2,6,2,10,0.6367747049743349,11,2,0
1.6612487556763615,6,1,2,10,0.5231821939555727,11,5,0
1.4884027440976475,2,6,2,10,0.6317925772980733,11,2,0
1.4656098634499048,6,1,2,10,0.5490892578721327,11,2,0
1.7201303640163628,2,1,2,10,0.5959212580289905,11,5,0
2.022136032598951,6,6,2,10,0.6636781944261468,11,2,0
1.5529825725995845,2,6,2,10,0.3906575977670172,11,5,0
1.9461597637731427,2,6,2,10,0.4484502788116503,11,5,0
1.3288525795634498,2,6,2,10,0.4803358959397239,11,5,0
1.568177826364746,2,6,2,10,0.4046075552605495,11,2,0
1.5719766398060366,6,6,2,10,0.5162072152088066,11,2,0
1.7296273976195888,6,6,2,10,0.6297997262275687,11,2,0
1.8777811218299156,6,6,2,10,0.5839641516059633,11,5,0
0.8653973397260187,2,6,2,10,0.4524359809526598,11,2,0
1.3706395274176444,2,6,2,10,0.3737183636677281,11,2,0
1.431420542478291,6,1,2,10,0.4703716405872011,11,5,0
2.022136032598951,2,6,2,10,0.6128604921282799,11,2,0
1.1996929225595758,6,6,2,10,0.5590535132246558,11,2,0
1.4656098634499048,2,1,2,10,0.5271678960965822,11,5,0
1.73722502450217,2,6,2,10,0.6985530881599774,11,5,0
1.623260621263457,2,6,2,10,0.570014194112431,11,2,0
1.509296218024745,6,6,2,10,0.4235396404303429,11,2,0
1.4542134231260335,2,1,2,10,0.3916540233022693,11,5,0
1.7904084126802355,2,6,2,10,0.5241786194908252,11,2,0
1.6593493489557165,2,1,2,10,0.620831896410298,11,5,0
1.3896335946240967,6,6,2,10,0.4903001512922471,11,5,0
1.5738760465266817,2,6,2,10,0.4434681511353892,11,2,0
1.982248491465402,6,6,2,10,0.5869534282117199,11,5,0
1.5719766398060366,2,6,2,10,0.5221857684203206,11,5,0
1.8018048530041064,6,6,2,10,0.5979141090994952,11,5,0
1.55868079276152,2,1,2,10,0.4683787895166966,11,2,0
1.2319828368105443,2,6,2,10,0.4265289170360999,11,5,0
1.3155567325189337,6,6,2,10,0.4813323214749764,11,2,0
2.198780857618955,2,6,2,10,0.676631726384427,11,5,0
0.939474201831182,2,6,2,10,0.4454610022058937,11,2,0
1.275669191385384,2,6,2,10,0.3996254275842879,11,2,0
1.4599116432879693,6,1,2,10,0.4404788745296321,11,2,0
1.6840416363241038,2,1,2,10,0.6656710454966515,11,5,0
0.7305394625602091,6,6,2,10,0.336850618863393,11,2,0
2.060124167011855,6,1,2,10,0.7483743649225923,11,2,0
1.6840416363241038,6,6,2,10,0.4723644916577057,11,5,0
1.8891775621537863,6,1,2,10,0.4942858534332562,11,5,0
1.695438076647975,2,6,2,10,0.6158497687340365,11,5,0
1.0344445378634424,2,6,2,10,0.4016182786547924,11,5,0
1.7049351102512014,2,1,2,10,0.5809748750002063,11,2,0
1.5187932516279707,6,1,2,10,0.4972751300390132,11,2,0
1.0800302991589277,2,1,2,10,0.5540713855483942,11,5,0
2.269058906282828,6,6,2,10,0.6915781094132113,11,5,0
1.9157692562428197,2,6,2,10,0.5859570026764678,11,2,0
1.6365564683079736,2,1,2,10,0.537132151449105,11,5,0
1.4447163895228077,2,6,2,10,0.3826861934849988,11,5,0
1.3782371543002252,6,1,2,10,0.3687362359914666,11,2,0
1.847390614299592,2,6,2,10,0.4733609171929578,11,5,0
1.7068345169718466,2,1,2,10,0.4813323214749764,11,5,0
1.7087339236924917,6,6,2,10,0.5759927473239447,11,2,0
1.5339885053931326,6,1,2,10,0.6118640665930274,11,5,0
1.8568876479028185,6,1,2,10,0.5789820239297017,11,2,0
1.3896335946240967,6,1,2,10,0.5281643216318344,11,5,0
1.2338822435311896,2,1,2,10,0.4225432148950908,11,5,0
1.3193555459602238,6,1,2,10,0.6038926623110091,11,2,0
1.6498523153524902,2,1,2,10,0.5610463642951603,11,5,0
1.640355281749264,2,6,2,10,0.5122215130677975,11,2,0
2.008840185554434,6,1,2,10,0.6297997262275687,11,5,0
1.539686725555068,2,6,2,10,0.5829677260707108,11,2,0
1.3706395274176444,2,6,2,10,0.4773466193339672,11,2,0
1.2718703779440934,2,1,2,10,0.5441071301958711,11,2,0
1.834094767255076,6,1,2,10,0.640760407115344,11,2,0
0.9432730152724724,6,6,2,10,0.4165646616835768,11,2,0
1.1142196201305412,6,6,2,10,0.3338613422576362,11,5,0
1.7904084126802355,2,6,2,10,0.4624002363051826,11,5,0
1.1275154671750578,6,6,2,10,0.3129364060173378,11,2,0
1.668846382558942,6,6,2,10,0.5271678960965822,11,2,0
1.6194618078221668,6,6,2,10,0.5859570026764678,11,5,0
1.7980060395628163,6,1,2,10,0.536135725913853,11,5,0
1.9157692562428197,2,1,2,10,0.4733609171929578,11,5,0
1.621361214542812,2,1,2,10,0.4803358959397239,11,5,0
1.0192492840982808,2,6,2,10,0.4893037257569946,11,2,0
1.433319949198936,6,1,2,10,0.4952822789685086,11,5,0
1.575775453247327,2,6,2,10,0.457418108628921,11,2,0
2.1588933164854063,6,1,2,10,0.6527175135383716,11,2,0
1.891076968874432,2,6,2,10,0.5281643216318344,11,5,0
0.8672967464466642,6,6,2,10,0.4175610872188292,11,2,0
1.5054974045834544,2,1,2,10,0.3109435549468333,11,2,0
1.3782371543002252,2,1,2,10,0.406600406331054,11,5,0
1.3079591056363524,2,1,2,10,0.51321793860305,11,2,0
1.4732074903324857,2,1,2,10,0.5052465343210314,11,2,0
1.410527068551194,6,1,2,10,0.5172036407440591,11,2,0
2.308946447416378,6,6,2,10,0.5769891728591972,11,5,0
1.195894109118285,6,6,2,10,0.4683787895166966,11,5,0
1.1522077545434457,6,1,2,10,0.4075968318663061,11,2,0
1.323154359401514,6,1,2,10,0.5739998962534402,11,2,0
1.4599116432879693,6,6,2,10,0.5889462792822244,11,2,0
1.4656098634499048,6,6,2,10,0.5082358109267884,11,2,0
1.7809113790770097,2,1,2,10,0.643749683721101,11,5,0
1.685941043044749,6,1,2,10,0.5620427898304124,11,2,0
1.5567813860408748,6,6,2,10,0.6058855133815138,11,2,0
1.6802428228828137,2,1,2,10,0.5789820239297017,11,2,0
1.756219091708622,6,1,2,10,0.6487318113973626,11,5,0
1.6878404497653945,2,6,2,10,0.5580570876894033,11,5,0
1.910071036080884,6,1,2,10,0.4594109596994259,11,2,0
1.304160292195062,2,6,2,10,0.3926504488375217,11,2,0
1.6270594347047478,2,1,2,10,0.6666674710319038,11,2,0
1.7752131589150737,2,6,2,10,0.5919355558879815,11,2,0
1.2718703779440934,6,1,2,10,0.5082358109267884,11,5,0
1.805603666445397,6,6,2,10,0.5610463642951603,11,5,0
1.9081716293602389,2,6,2,10,0.5749963217886926,11,2,0
1.809402479886688,2,6,2,10,0.51321793860305,11,2,0
1.112320213409896,6,1,2,10,0.3607648317094482,11,5,0
1.8891775621537863,6,1,2,10,0.5381285769843575,11,5,0
1.5491837591582942,2,6,2,10,0.5560642366188988,11,2,0
1.5168938449073257,6,6,2,10,0.5859570026764678,11,2,0
1.3022608854744169,6,6,2,10,0.59990696017,11,2,0
1.7733137521944289,6,6,2,10,0.5590535132246558,11,5,0
0.0258595692008365,6,5,2,10,0.1485261927007087,11,5,0
0.3525575251518125,4,5,2,10,0.5172036407440591,11,5,0
-0.1488858490985226,4,5,2,10,0.0578514689927495,11,5,0
-0.0425190727423909,6,5,2,10,0.0767835541625431,11,5,0
0.1759127001318081,6,5,2,10,0.2820472144245167,11,5,0
-0.0634125466694881,6,5,2,10,0.2521544483669476,11,5,0
0.0619482968930954,4,5,2,10,-0.0118983184749114,11,5,0
-0.0786078004346498,6,5,2,10,0.3677398104562143,11,5,0
0.392445066285362,6,5,2,10,0.4394824489943797,11,5,0
0.1455221926014847,4,5,2,10,-0.0397982334619757,11,5,0
-0.0558149197869073,4,5,2,10,0.1435440650244471,11,5,0
-0.0178267853740032,4,5,2,10,0.032940830611442,11,5,0
0.0372560095247077,6,5,2,10,0.2073152992805943,11,5,0
0.284178883208585,6,5,2,10,0.3508005763569252,11,5,0
0.120829905233097,6,5,2,10,0.1445404905596994,11,5,0
0.3335634579453604,4,5,2,10,0.353789852962682,11,5,0
0.0600488901724503,6,5,2,10,0.4624002363051826,11,5,0
-0.1545840692604582,6,5,2,10,0.0289551284704327,11,5,0
0.4133385402124592,6,5,2,10,0.4494467043469028,11,5,0
0.3753504057995551,6,5,2,10,0.4295181936418569,11,5,0
0.3905456595647165,6,5,2,10,0.4275253425713524,11,5,0
0.0676465170550311,4,5,2,10,-0.0218625738274344,11,5,0
0.2556877823989069,6,5,2,10,0.4504431298821553,11,5,0
0.1702144799698724,6,5,2,10,0.1285976819956626,11,5,0
-0.0653119533901335,6,5,2,10,0.1704475544762591,11,5,0
0.0239601624801914,6,5,2,10,0.4135753850778201,11,5,0
0.4019420998885878,4,5,2,10,0.3019757251295626,11,5,0
0.1892085471763246,4,5,2,10,0.4135753850778201,11,5,0
-0.1697793230256199,6,5,2,10,0.2312295121266495,11,5,0
-0.0444184794630361,4,5,2,10,0.3976325765137833,11,5,0
-0.0292232256978744,6,5,2,10,0.1893796396460529,11,5,0
0.0885399909821285,6,5,2,10,0.3358541933281407,11,5,0
-0.224862117924331,6,5,2,10,0.0100230433006391,11,5,0
-0.0197261920946484,6,5,2,10,0.3468148742159161,11,5,0
0.0182619423182557,6,5,2,10,0.4713680661224533,11,5,0
-0.0824066138759403,4,5,2,10,0.1694511289410068,11,5,0
0.3962438797266523,6,5,2,10,0.1604832991237362,11,5,0
0.1132322783505161,6,5,2,10,0.2581330015784615,11,5,0
0.3354628646660056,6,5,2,10,0.1674582778705023,11,5,0
0.2537883756782617,6,5,2,10,0.3209078102993562,11,5,0
0.022060755759546,6,5,2,10,0.0877442350503183,11,5,0
0.1341257522776135,4,5,2,10,0.3428291720749068,11,5,0
0.0866405842614833,6,5,2,10,0.5032536832505269,11,5,0
0.0638477036137408,6,5,2,10,0.590939130352729,11,5,0
0.2044038009414861,6,5,2,10,0.2411937674791724,11,5,0
-0.1241935617301349,6,5,2,10,0.2561401505079569,11,5,0
0.2423919353543903,6,5,2,10,0.2292366610561447,11,5,0
0.1455221926014847,4,5,2,10,0.3707290870619711,11,5,0
0.3297646445040701,6,5,2,10,0.4145718106130722,11,5,0
-0.071010173552069,6,5,2,10,0.0040444900891253,11,5,0
0.1512204127634204,4,5,2,10,0.3697326615267188,11,5,0
0.1683150732492272,4,5,2,10,0.3358541933281407,11,5,0
-0.1051994945236829,4,5,2,10,0.2122974269568557,11,5,0
-0.0121285652120676,4,5,2,10,0.3189149592288516,11,5,0
-0.2134656776004596,6,5,2,10,-0.1663442764390176,11,5,0
0.2556877823989069,6,5,2,10,0.233222363197154,11,5,0
-0.0691107668314238,4,5,2,10,0.4514395554174074,11,5,0
-0.0919036474791663,4,5,2,10,0.2053224482100897,11,5,0
0.01256372215632,6,5,2,10,0.0787764052330476,11,5,0
-0.0045309383294867,6,5,2,10,0.2800543633540121,11,5,0
0.3126699840182632,6,5,2,10,0.3219042358346086,11,5,0
-0.0406196660217458,6,5,2,10,0.0279587029351804,11,5,0
-0.1906727969527171,4,5,2,10,0.1923689162518098,11,5,0
0.2461907487956806,6,5,2,10,0.1734368310820161,11,5,0
0.2879776966498754,6,5,2,10,0.2421901930144247,11,5,0
0.430433200698266,4,5,2,10,0.4115825340073156,11,5,0
0.2347943084718095,4,5,2,10,0.1106620223611212,11,5,0
0.1360251589982587,6,5,2,10,0.2511580228316953,11,5,0
-0.088104834037876,4,5,2,10,0.1256084053899057,11,5,0
0.1227293119537422,4,5,2,10,0.0827621073740569,11,5,0
0.0543506700105146,4,5,2,10,0.3139328315525903,11,5,0
0.0315577893627722,4,5,2,10,0.1385619373481855,11,5,0
0.0923388044234188,4,5,2,10,0.3139328315525903,11,5,0
0.1778121068524532,6,5,2,10,0.1684547034057546,11,5,0
0.2082026143827766,6,5,2,10,0.3856754700907556,11,5,0
-0.1184953415681992,6,5,2,10,0.1903760651813052,11,5,0
0.2044038009414861,4,5,2,10,0.2541472994374522,11,5,0
-0.0273238189772293,6,5,2,10,0.3049650017353196,11,5,0
-0.0273238189772293,6,5,2,10,-0.0059197652633976,11,5,0
0.3658533721963289,4,5,2,10,0.4683787895166966,11,5,0
0.2214984614272931,6,5,2,10,0.5849605771412154,11,5,0
-0.0083297517707771,6,5,2,10,0.2093081503510988,11,5,0
0.1607174463666464,6,5,2,10,0.3597684061741959,11,5,0
0.0923388044234188,4,5,2,10,0.3707290870619711,11,5,0
0.120829905233097,6,5,2,10,0.2501615972964431,11,5,0
